time,theta,theta_dot,gamma,sign,u,duty
389.7012,0.836,-588.625,0.5611,-1,0.01,2051
389.7101,0.7352,-597.0625,0.4836,-1,0.15,2132
389.7178,0.6327,-606.5625,0.4134,-1,0.28,2210
389.7289,0.5291,-613.625,0.3122,-1,0.45,2304
389.7369,0.4249,-616.625,0.2385,-1,0.56,2370
389.748,0.3202,-619.9375,0.1384,-1,0.7,2451
389.7591,0.2153,-621.375,0.0407,-1,0.82,2518
389.7663,0.1101,-623.125,-0.0207,-1,0.89,2558
389.7754,0.0051,-622.75,-0.0947,-1,0.95,2595
389.783,0.0051,-620.1875,-0.1522,-1,0.99,2619
389.794,-0.0996,-616.4375,-0.2286,1,5.74,4095
389.8043,-0.2035,-616.4375,-0.2892,1,5.74,4095
389.8119,-0.3068,-612.1875,-0.3264,1,5.69,4095
389.8209,-0.4089,-605.375,-0.3613,1,5.64,4095
389.8297,-0.5095,-596.5,-0.3843,1,5.55,4095
389.8397,-0.6083,-585.5625,-0.3965,1,5.43,4095
389.8518,-0.7049,-573.0625,-0.3935,1,5.28,4095
389.8593,-0.7992,-560.0,-0.3854,1,5.18,4095
389.8704,-0.8912,-544.5,-0.3666,1,5.09,4095
389.8772,-0.8912,-528.5,-0.3517,1,5.02,4095
389.8871,-0.9803,-511.375,-0.3271,1,4.95,4095
389.8939,-1.0667,-511.375,-0.3083,1,4.9,4095
389.905,-1.15,-493.75,-0.2757,1,4.83,4095
389.9161,-1.2302,-475.6875,-0.2424,1,4.78,4095
389.9228,-1.3074,-457.0,-0.2217,1,4.74,4095
389.9325,-1.3814,-438.3125,-0.1921,1,4.7,4095
389.9395,-1.4522,-419.375,-0.171,1,4.67,4095
389.9506,-1.5198,-400.3125,-0.1388,1,4.63,4095
389.9617,-1.5842,-380.8125,-0.1074,1,4.59,4095
389.9687,-1.5842,-380.8125,-0.089,1,4.58,4095
389.9781,-1.6452,-342.625,-0.064,1,4.55,4095
389.9855,-1.7032,-342.625,-0.046,1,4.54,4095
389.9961,-1.758,-323.875,-0.0215,1,4.51,4095
390.0074,-1.8096,-305.5,0.0027,1,4.49,4095
390.0145,-1.8582,-287.375,0.0169,1,4.49,4095
390.0237,-1.9038,-269.5,0.0341,1,4.47,4095
390.0312,-1.9038,-252.5625,0.0468,1,4.47,4095
390.0423,-1.9864,-236.0625,0.0644,1,4.46,4095
390.048,-1.9864,-236.0625,0.0725,1,4.46,4095
390.0591,-2.0237,-219.3125,0.0878,1,4.44,4095
390.0702,-2.0578,-203.25,0.1009,1,4.44,4095
390.077,-2.0897,-187.6875,0.1085,1,4.44,4095
390.0881,-2.1189,-172.875,0.1197,1,4.43,4095
390.0965,-2.1457,-157.9375,0.1273,1,4.43,4095
390.1075,-2.1698,-143.25,0.1369,1,4.42,4095
390.1186,-2.1916,-129.125,0.145,1,4.42,4095
390.126,-2.2114,-116.1875,0.1499,1,4.42,4095
390.1349,-2.228,-98.125,0.1557,1,4.41,4095
390.1427,-2.228,-88.4375,0.1603,1,4.41,4095
390.1538,-2.2429,-71.5,0.1668,1,4.4,4095
390.1606,-2.2549,-71.5,0.1703,1,4.41,4095
390.1716,-2.2651,-59.6875,0.1756,1,4.4,4095
390.1827,-2.2729,-46.75,0.181,1,4.39,4095
390.192,-2.2783,-30.9375,0.1848,1,4.39,4095
390.2034,-2.2809,-16.1875,0.1891,1,4.39,4095
390.2122,-2.2814,-2.625,0.1925,1,4.38,4095
390.2216,-2.2793,11.75,0.1956,-1,-0.33,1860
390.229,-2.2749,26.25,0.1975,-1,-0.32,1862
390.24,-2.2681,40.4375,0.2006,-1,-0.33,1858
390.2463,-2.2681,54.75,0.2021,-1,-0.33,1859
390.2573,-2.2471,69.375,0.2044,-1,-0.33,1859
390.2684,-2.2328,84.0,0.2067,-1,-0.33,1857
390.2753,-2.2328,84.0,0.2082,-1,-0.33,1855
390.2848,-2.2162,98.625,0.2098,-1,-0.33,1857
390.293,-2.1969,113.9375,0.2109,-1,-0.33,1857
390.3033,-2.1751,129.25,0.2125,-1,-0.33,1855
390.3145,-2.1506,144.625,0.214,-1,-0.33,1855
390.3219,-2.1235,160.4375,0.2148,-1,-0.33,1856
390.331,-2.0936,176.625,0.2159,-1,-0.34,1854
390.3386,-2.0936,193.0,0.2163,-1,-0.33,1858
390.3497,-2.0256,209.6875,0.2167,-1,-0.33,1858
390.3608,-1.9872,226.75,0.2167,-1,-0.33,1860
390.3683,-1.9872,226.75,0.2167,-1,-0.33,1860
390.3772,-1.9459,243.875,0.2159,-1,-0.32,1866
390.385,-1.9017,261.25,0.2159,-1,-0.32,1861
390.3961,-1.8546,278.9375,0.2159,-1,-0.32,1861
390.4039,-1.8043,297.0,0.2159,-1,-0.32,1861
390.4149,-1.7511,315.1875,0.2159,-1,-0.32,1861
390.4261,-1.6952,331.1875,0.2151,-1,-0.32,1866
390.4327,-1.6367,345.8125,0.2144,-1,-0.31,1869
390.4437,-1.5768,353.8125,0.2105,-1,-0.28,1886
390.4494,-1.5768,353.8125,0.2082,-1,-0.27,1891
390.4605,-1.5138,385.6875,0.2017,-1,-0.24,1907
390.471,-1.4486,385.6875,0.1948,-1,-0.23,1917
390.4778,-1.38,406.125,0.1902,-1,-0.22,1922
390.4887,-1.3092,418.75,0.1822,-1,-0.2,1933
390.4969,-1.235,439.6875,0.1756,-1,-0.18,1942
390.5076,-1.158,456.5,0.1668,-1,-0.17,1951
390.5183,-1.0779,474.25,0.1568,-1,-0.14,1965
390.5253,-0.995,491.0625,0.1503,-1,-0.13,1971
390.5347,-0.9094,507.625,0.1407,-1,-0.11,1984
390.542,-0.9094,507.625,0.1335,-1,-0.1,1990
390.5531,-0.8214,536.4375,0.122,-1,-0.08,2002
390.5633,-0.7309,549.0625,0.1112,-1,-0.06,2012
390.572,-0.6383,549.0625,0.102,-1,-0.05,2021
390.5812,-0.5436,561.5,0.092,-1,-0.03,2030
390.5887,-0.4471,572.25,0.0844,-1,-0.02,2034
390.5997,-0.3492,580.375,0.0729,-1,-0.01,2045
390.6104,-0.2502,587.125,0.0621,-1,0.01,2052
390.6197,-0.1504,592.0,0.0533,-1,0.01,2056
390.6287,-0.0499,595.8125,0.0449,-1,0.03,2063
390.6364,-0.0499,597.9375,0.0383,-1,0.03,2063
390.6475,0.1518,596.9375,0.0291,1,4.75,4095
390.6533,0.1518,596.9375,0.0245,1,4.76,4095
390.6638,0.252,594.3125,0.0169,1,4.76,4095
390.6751,0.3517,590.0625,0.01,1,4.76,4095
390.6826,0.4504,584.25,0.0061,1,4.75,4095
390.6936,0.5477,576.375,0.0008,1,4.76,4095
390.7031,0.6436,566.5,-0.0031,1,4.76,4095
390.7143,0.7373,555.75,-0.0065,1,4.75,4095
390.7232,0.8292,543.0625,-0.0088,1,4.75,4095
390.7342,0.9159,513.5625,-0.0107,1,4.75,4095
390.7399,1.0027,513.5625,-0.0115,1,4.74,4095
390.7509,1.0868,497.625,-0.0123,1,4.74,4095
390.7621,1.165,462.6875,-0.0123,1,4.73,4095
390.7696,1.165,444.3125,-0.0123,1,4.73,4095
390.7783,1.2402,444.3125,-0.0123,1,4.73,4095
390.7861,1.3121,425.5,-0.0119,1,4.73,4095
390.7973,1.381,407.0625,-0.0119,1,4.73,4095
390.8059,1.4463,387.3125,-0.0119,1,4.73,4095
390.816,1.5084,367.375,-0.0119,1,4.73,4095
390.8238,1.5672,347.625,-0.0119,1,4.73,4095
390.8348,1.6226,328.625,-0.0119,1,4.73,4095
390.8459,1.6748,309.0,-0.0119,1,4.73,4095
390.8545,1.7237,289.4375,-0.0119,1,4.73,4095
390.8636,1.7693,270.1875,-0.0119,1,4.73,4095
390.8712,1.7693,251.0,-0.0119,1,4.73,4095
390.8823,1.8118,232.0,-0.0119,1,4.73,4095
390.8882,1.8509,232.0,-0.0119,1,4.73,4095
390.8993,1.887,212.6875,-0.0119,1,4.73,4095
390.9105,1.9197,194.0625,-0.0119,1,4.73,4095
390.9203,1.9494,176.0625,-0.0119,1,4.73,4095
390.9316,1.9761,157.875,-0.0119,1,4.73,4095
390.9384,1.9997,139.6875,-0.0119,1,4.73,4095
390.9491,2.0202,121.75,-0.0119,1,4.73,4095
390.9572,2.038,104.4375,-0.0119,1,4.73,4095
390.9682,2.0528,87.6875,-0.0119,1,4.73,4095
390.9739,2.0528,72.25,-0.0119,1,4.73,4095
390.985,2.065,60.5,-0.0119,1,4.73,4095
390.9961,2.0816,36.75,-0.0123,1,4.73,4095
391.0038,2.0816,36.75,-0.013,1,4.74,4095
391.0145,2.0853,0.0625,-0.0138,1,4.74,4095
391.0229,2.0854,0.0625,-0.0146,1,4.74,4095
391.0342,2.0823,-17.75,-0.015,-1,0.03,2062
391.0408,2.0764,-35.0,-0.0153,-1,0.03,2064
391.0518,2.0676,-53.0,-0.0153,-1,0.02,2061
391.0597,2.0555,-70.625,-0.0153,-1,0.02,2061
391.0707,2.0406,-88.25,-0.0153,-1,0.02,2061
391.0818,2.0227,-106.3125,-0.0153,-1,0.02,2061
391.089,2.0016,-124.6875,-0.0153,-1,0.02,2061
391.0982,2.0016,-143.0625,-0.0153,-1,0.02,2061
391.1057,1.9774,-143.0625,-0.0153,-1,0.02,2061
391.1168,1.9502,-180.4375,-0.0153,-1,0.02,2061
391.1273,1.9195,-199.5625,-0.0153,-1,0.02,2061
391.1364,1.8859,-199.5625,-0.0153,-1,0.02,2061
391.1455,1.8491,-218.375,-0.0153,-1,0.02,2061
391.1531,1.8088,-237.3125,-0.0153,-1,0.02,2061
391.1642,1.7656,-256.0,-0.0153,-1,0.02,2061
391.1748,1.719,-275.25,-0.0153,-1,0.02,2061
391.1843,1.6694,-293.625,-0.0153,-1,0.02,2061
391.1932,1.6169,-310.5,-0.0153,-1,0.02,2061
391.201,1.6169,-326.875,-0.015,-1,0.02,2058
391.2121,1.5038,-342.25,-0.015,-1,0.02,2060
391.2178,1.5038,-342.25,-0.015,-1,0.02,2060
391.2289,1.4424,-364.0,-0.0146,-1,0.02,2058
391.2401,1.3798,-370.75,-0.0146,-1,0.02,2060
391.2468,1.3142,-387.0,-0.0146,-1,0.02,2060
391.2578,1.2461,-403.75,-0.0146,-1,0.02,2060
391.2658,1.1745,-423.1875,-0.0146,-1,0.02,2060
391.2768,1.0999,-441.875,-0.0146,-1,0.02,2060
391.2869,1.0223,-459.1875,-0.0146,-1,0.02,2060
391.2937,0.9418,-476.125,-0.0146,-1,0.02,2060
391.3033,0.9418,-491.4375,-0.0146,-1,0.02,2060
391.3104,0.8587,-491.4375,-0.0146,-1,0.02,2060
391.3215,0.7734,-504.875,-0.0146,-1,0.02,2060
391.3324,0.6859,-530.5,-0.0146,-1,0.02,2060
391.3413,0.5963,-530.5,-0.0146,-1,0.02,2060
391.3507,0.5047,-542.1875,-0.0146,-1,0.02,2060
391.358,0.4114,-551.625,-0.0146,-1,0.02,2060
391.369,0.3172,-558.4375,-0.0146,-1,0.02,2060
391.379,0.222,-563.4375,-0.0146,-1,0.02,2060
391.3868,0.1262,-567.6875,-0.0146,-1,0.02,2060
391.3961,0.1262,-570.9375,-0.0146,-1,0.02,2060
391.4036,0.0299,-570.9375,-0.0146,-1,0.02,2060
391.4146,-0.0667,-570.3125,-0.0146,1,4.73,4095
391.425,-0.1628,-566.6875,-0.0146,1,4.73,4095
391.4338,-0.2585,-566.6875,-0.0146,1,4.73,4095
391.4452,-0.3531,-561.4375,-0.0146,1,4.73,4095
391.4515,-0.4469,-555.3125,-0.0146,1,4.73,4095
391.4626,-0.5392,-547.75,-0.0146,1,4.73,4095
391.4738,-0.6299,-537.75,-0.0146,1,4.73,4095
391.4837,-0.7187,-526.4375,-0.0146,1,4.73,4095
391.4949,-0.8055,-514.125,-0.0146,1,4.73,4095
391.5014,-0.8897,-499.9375,-0.0146,1,4.73,4095
391.5125,-0.9715,-484.5,-0.0146,1,4.73,4095
391.5187,-0.9715,-469.0625,-0.0146,1,4.73,4095
391.5298,-1.127,-452.375,-0.0146,1,4.73,4095
391.5409,-1.2003,-434.625,-0.0146,1,4.73,4095
391.5475,-1.2003,-434.625,-0.0146,1,4.73,4095
391.5585,-1.2708,-417.0625,-0.0146,1,4.73,4095
391.5642,-1.338,-398.8125,-0.0146,1,4.73,4095
391.5753,-1.4024,-380.0,-0.0146,1,4.73,4095
391.5865,-1.4633,-361.125,-0.0146,1,4.73,4095
391.5957,-1.521,-341.75,-0.0146,1,4.73,4095
391.6067,-1.5756,-322.5,-0.0146,1,4.73,4095
391.6125,-1.6269,-303.5625,-0.0146,1,4.73,4095
391.6235,-1.675,-284.625,-0.0146,1,4.73,4095
391.6346,-1.7199,-265.5625,-0.0146,1,4.73,4095
391.6416,-1.7199,-246.8125,-0.0146,1,4.73,4095
391.6511,-1.7616,-246.8125,-0.0146,1,4.73,4095
391.6584,-1.8001,-228.0625,-0.0146,1,4.73,4095
391.6694,-1.8356,-209.5625,-0.0146,1,4.73,4095
391.6807,-1.8679,-191.0625,-0.0146,1,4.73,4095
391.6898,-1.8971,-172.4375,-0.0146,1,4.73,4095
391.7011,-1.9232,-154.5,-0.0146,1,4.73,4095
391.7072,-1.9464,-136.8125,-0.0146,1,4.73,4095
391.7183,-1.9666,-119.625,-0.0146,1,4.73,4095
391.7288,-1.9839,-102.4375,-0.0146,1,4.73,4095
391.7382,-1.9982,-84.8125,-0.0146,1,4.73,4095
391.7473,-2.0097,-67.4375,-0.0146,1,4.73,4095
391.7549,-2.0097,-49.9375,-0.0146,1,4.73,4095
391.766,-2.0236,-31.9375,-0.0142,1,4.73,4095
391.7717,-2.0236,-31.9375,-0.0142,1,4.73,4095
391.7827,-2.0255,-11.5625,-0.0146,1,4.74,4095
391.7938,-2.025,2.75,-0.0146,-1,0.02,2060
391.8028,-2.0213,22.0625,-0.0146,-1,0.02,2060
391.812,-2.0142,41.8125,-0.0146,-1,0.02,2060
391.8195,-2.0045,57.125,-0.0146,-1,0.02,2060
391.8306,-1.9918,74.9375,-0.0146,-1,0.02,2060
391.8367,-1.9918,93.9375,-0.0146,-1,0.02,2060
391.8477,-1.957,112.25,-0.0146,-1,0.02,2060
391.8589,-1.957,130.6875,-0.0146,-1,0.02,2060
391.8656,-1.935,130.6875,-0.0146,-1,0.02,2060
391.8766,-1.9096,168.5625,-0.0146,-1,0.02,2060
391.8837,-1.8811,168.5625,-0.0146,-1,0.02,2060
391.8944,-1.8494,187.1875,-0.0146,-1,0.02,2060
391.9057,-1.8147,206.3125,-0.0146,-1,0.02,2060
391.9126,-1.7765,224.8125,-0.0146,-1,0.02,2060
391.9221,-1.7354,243.5625,-0.0146,-1,0.02,2060
391.9294,-1.7354,262.75,-0.0146,-1,0.02,2060
391.9404,-1.6432,282.0,-0.0146,-1,0.02,2060
391.9515,-1.5928,298.6875,-0.0146,-1,0.02,2060
391.9586,-1.5928,298.6875,-0.0142,-1,0.02,2057
391.968,-1.54,312.5625,-0.0142,-1,0.02,2060
391.9753,-1.4854,322.875,-0.0138,-1,0.02,2056
391.9864,-1.4281,339.375,-0.0134,-1,0.02,2057
391.9977,-1.369,349.4375,-0.0134,-1,0.02,2059
392.0073,-1.3052,377.625,-0.0134,-1,0.02,2059
392.0164,-1.2383,396.5,-0.0123,-1,0.01,2051
392.024,-1.1691,409.6875,-0.0123,-1,0.02,2058
392.0351,-1.0969,427.125,-0.0123,-1,0.02,2058
392.0462,-1.0221,444.1875,-0.0123,-1,0.02,2058
392.0545,-0.9441,461.375,-0.0123,-1,0.02,2058
392.0634,-0.9441,474.5625,-0.0123,-1,0.02,2058
392.0711,-0.864,474.5625,-0.0123,-1,0.02,2058
392.0822,-0.7818,500.875,-0.0123,-1,0.02,2058
392.0923,-0.6973,512.875,-0.0123,-1,0.02,2058
392.1012,-0.6108,512.875,-0.0123,-1,0.02,2058
392.1123,-0.5225,523.3125,-0.0123,-1,0.02,2058
392.1189,-0.4329,531.8125,-0.0123,-1,0.02,2058
392.1299,-0.342,539.0,-0.0123,-1,0.02,2058
392.1378,-0.2501,544.1875,-0.0123,-1,0.02,2058
392.1488,-0.1576,548.6875,-0.0123,-1,0.02,2058
392.1599,-0.0647,550.75,-0.0123,-1,0.02,2058
392.1667,0.0284,551.375,-0.0123,1,4.73,4095
392.1776,0.1212,549.8125,-0.0123,1,4.73,4095
392.1834,0.1212,549.8125,-0.0123,1,4.73,4095
392.1938,0.2133,546.4375,-0.0123,1,4.73,4095
392.2047,0.3048,534.6875,-0.0123,1,4.73,4095
392.214,0.3951,534.6875,-0.0123,1,4.73,4095
392.225,0.4841,526.75,-0.0123,1,4.73,4095
392.2319,0.5714,516.9375,-0.0123,1,4.73,4095
392.2432,0.6567,505.4375,-0.0123,1,4.73,4095
392.2518,0.7401,492.875,-0.0123,1,4.73,4095
392.2618,0.8209,478.5,-0.0123,1,4.73,4095
392.2685,0.8209,464.0625,-0.0123,1,4.73,4095
392.2795,0.9753,448.6875,-0.0123,1,4.73,4095
392.2907,1.0481,431.25,-0.0123,1,4.73,4095
392.2979,1.0481,414.0625,-0.0123,1,4.73,4095
392.3069,1.1181,414.0625,-0.0123,1,4.73,4095
392.3154,1.1852,396.75,-0.0123,1,4.73,4095
392.3263,1.2492,378.125,-0.0123,1,4.73,4095
392.3322,1.3098,359.25,-0.0123,1,4.73,4095
392.3432,1.3672,340.125,-0.0123,1,4.73,4095
392.3543,1.4215,321.0,-0.0123,1,4.73,4095
392.3632,1.4726,301.625,-0.0123,1,4.73,4095
392.3742,1.5169,262.3125,-0.0123,1,4.73,4095
392.3812,1.5169,262.3125,-0.0123,1,4.73,4095
392.3905,1.5612,242.875,-0.0123,1,4.73,4095
392.3979,1.6022,242.875,-0.0123,1,4.73,4095
392.4089,1.6367,203.5,-0.0123,1,4.73,4095
392.4167,1.6676,183.6875,-0.0123,1,4.73,4095
392.4277,1.6954,164.0625,-0.0123,1,4.73,4095
392.4388,1.7198,144.9375,-0.0123,1,4.73,4095
392.4484,1.7412,126.125,-0.0123,1,4.73,4095
392.4597,1.7592,106.5625,-0.0123,1,4.73,4095
392.4688,1.7739,87.3125,-0.0123,1,4.73,4095
392.4796,1.7855,67.875,-0.0123,1,4.73,4095
392.4856,1.7938,49.25,-0.0115,1,4.72,4095
392.4966,1.7991,30.5,-0.0115,1,4.73,4095
392.5023,1.7991,10.8125,-0.0115,1,4.73,4095
392.5134,1.8008,-4.3125,-0.0115,-1,0.02,2057
392.5235,1.8001,-4.3125,-0.0115,-1,0.02,2057
392.5311,1.7957,-25.9375,-0.0115,-1,0.02,2057
392.54,1.7876,-47.6875,-0.0119,-1,0.02,2060
392.5489,1.7766,-65.9375,-0.0119,-1,0.02,2058
392.5587,1.7617,-87.9375,-0.0119,-1,0.02,2058
392.5656,1.7617,-107.8125,-0.0119,-1,0.02,2058
392.5767,1.7435,-127.1875,-0.0119,-1,0.02,2058
392.5878,1.6972,-146.6875,-0.0119,-1,0.02,2058
392.5948,1.6972,-166.0,-0.0119,-1,0.02,2058
392.6042,1.6691,-166.0,-0.0119,-1,0.02,2058
392.6122,1.6377,-185.5,-0.0119,-1,0.02,2058
392.6227,1.6031,-205.0,-0.0119,-1,0.02,2058
392.6343,1.5652,-224.1875,-0.0119,-1,0.02,2058
392.6414,1.5241,-242.8125,-0.0119,-1,0.02,2058
392.6507,1.4801,-260.8125,-0.0119,-1,0.02,2058
392.6582,1.4801,-278.0625,-0.0119,-1,0.02,2058
392.6693,1.3831,-295.5,-0.0115,-1,0.01,2055
392.6804,1.3293,-318.0625,-0.0104,-1,0.01,2050
392.6877,1.3293,-318.0625,-0.0104,-1,0.02,2056
392.6968,1.2742,-344.1875,-0.0104,-1,0.02,2056
392.7048,1.216,-344.1875,-0.0104,-1,0.02,2056
392.7149,1.155,-361.0,-0.0104,-1,0.02,2056
392.7262,1.0908,-379.5625,-0.0104,-1,0.02,2056
392.7337,1.0236,-397.375,-0.0104,-1,0.02,2056
392.7426,0.9535,-415.0,-0.0104,-1,0.02,2056
392.7504,0.9535,-431.4375,-0.0104,-1,0.02,2056
392.7615,0.805,-446.5,-0.0104,-1,0.02,2056
392.7672,0.805,-446.5,-0.0104,-1,0.02,2056
392.7783,0.7273,-460.375,-0.0104,-1,0.02,2056
392.7894,0.6472,-473.625,-0.0104,-1,0.02,2056
392.796,0.565,-486.4375,-0.0104,-1,0.02,2056
392.8059,0.4809,-497.9375,-0.0104,-1,0.02,2056
392.8131,0.3953,-507.1875,-0.0104,-1,0.02,2056
392.8241,0.3083,-514.75,-0.0104,-1,0.02,2056
392.8352,0.2203,-521.0,-0.0104,-1,0.02,2056
392.842,0.2203,-526.5,-0.0104,-1,0.02,2056
392.8516,0.1314,-529.9375,-0.0104,-1,0.02,2056
392.8588,0.042,-529.9375,-0.0104,-1,0.02,2056
392.8698,-0.0478,-531.6875,-0.0104,1,4.73,4095
392.8813,-0.1374,-531.3125,-0.0104,1,4.73,4095
392.8884,-0.2266,-528.6875,-0.0104,1,4.73,4095
392.8978,-0.3153,-525.6875,-0.0104,1,4.73,4095
392.9051,-0.4031,-520.6875,-0.0104,1,4.73,4095
392.9161,-0.4898,-514.125,-0.0104,1,4.73,4095
392.9272,-0.5751,-506.0625,-0.0104,1,4.73,4095
392.9344,-0.5751,-496.0,-0.0104,1,4.73,4095
392.9437,-0.6588,-496.0,-0.0104,1,4.73,4095
392.9511,-0.7407,-484.75,-0.0104,1,4.73,4095
392.9622,-0.8203,-472.25,-0.0104,1,4.73,4095
392.9735,-0.8977,-458.9375,-0.0104,1,4.73,4095
392.9828,-0.9727,-444.5625,-0.0104,1,4.73,4095
392.9919,-1.0452,-429.0625,-0.0104,1,4.73,4095
392.9995,-1.1148,-412.875,-0.0104,1,4.73,4095
393.0107,-1.1817,-395.75,-0.0104,1,4.73,4095
393.0207,-1.2455,-378.3125,-0.0104,1,4.73,4095
393.0291,-1.3063,-360.5625,-0.0104,1,4.73,4095
393.038,-1.3641,-341.5625,-0.0104,1,4.73,4095
393.0458,-1.3641,-341.5625,-0.0104,1,4.73,4095
393.0569,-1.4187,-304.625,-0.0104,1,4.73,4095
393.0634,-1.4701,-304.625,-0.0104,1,4.73,4095
393.0745,-1.5183,-285.5625,-0.0104,1,4.73,4095
393.0858,-1.5635,-266.3125,-0.0104,1,4.73,4095
393.0924,-1.6052,-247.3125,-0.0104,1,4.73,4095
393.1034,-1.6437,-228.25,-0.0104,1,4.73,4095
393.111,-1.6792,-208.9375,-0.0104,1,4.73,4095
393.122,-1.7112,-189.9375,-0.0104,1,4.73,4095
393.1331,-1.7402,-170.6875,-0.0054,1,4.68,4095
393.1399,-1.7402,-151.625,-0.0027,1,4.68,4095
393.1495,-1.7659,-132.5,0.0004,1,4.68,4095
393.1566,-1.7882,-132.5,0.0008,1,4.71,4095
393.1677,-1.8075,-113.6875,0.0023,1,4.7,4095
393.1789,-1.8235,-95.0,0.0023,1,4.71,4095
393.1881,-1.8364,-76.5625,0.0084,1,4.63,4095
393.1971,-1.8463,-58.125,0.0084,1,4.7,4095
393.2048,-1.8529,-39.5625,0.0084,1,4.7,4095
393.2159,-1.8564,-20.0,0.0084,1,4.7,4095
393.2234,-1.8565,-1.125,0.0111,1,4.66,4095
393.2344,-1.8535,18.125,0.0111,-1,-0.02,2038
393.2455,-1.8472,37.0625,0.0111,-1,-0.02,2038
393.253,-1.8472,56.9375,0.0111,-1,-0.02,2038
393.2641,-1.8241,79.8125,0.0111,-1,-0.02,2038
393.2708,-1.8241,79.8125,0.0111,-1,-0.02,2038
393.2818,-1.8079,116.75,0.0111,-1,-0.02,2038
393.2894,-1.7883,116.75,0.0111,-1,-0.02,2038
393.3004,-1.7656,134.1875,0.0111,-1,-0.02,2038
393.3116,-1.7395,154.375,0.0111,-1,-0.02,2038
393.3208,-1.71,174.5,0.0111,-1,-0.02,2038
393.3321,-1.6771,194.0625,0.0111,-1,-0.02,2038
393.3405,-1.6411,213.375,0.0111,-1,-0.02,2038
393.3515,-1.6021,231.3125,0.0111,-1,-0.02,2038
393.3626,-1.5601,247.8125,0.0111,-1,-0.02,2038
393.3721,-1.5157,262.8125,0.0115,-1,-0.02,2035
393.3834,-1.469,276.0625,0.0115,-1,-0.02,2038
393.3919,-1.4193,294.0,0.0115,-1,-0.02,2038
393.403,-1.3668,311.25,0.0115,-1,-0.02,2038
393.4141,-1.3104,333.3125,0.0115,-1,-0.02,2038
393.4237,-1.2512,350.75,0.0115,-1,-0.02,2038
393.435,-1.1891,367.75,0.0115,-1,-0.02,2038
393.4435,-1.124,385.5,0.0115,-1,-0.02,2038
393.4546,-1.0561,401.875,0.0115,-1,-0.02,2038
393.4657,-0.9858,417.75,0.0115,-1,-0.02,2038
393.4752,-0.913,431.0,0.0115,-1,-0.02,2038
393.4865,-0.8377,445.6875,0.0115,-1,-0.02,2038
393.4951,-0.7603,459.25,0.0115,-1,-0.02,2038
393.5061,-0.6808,471.75,0.0115,-1,-0.02,2038
393.5118,-0.5994,482.0,0.0115,-1,-0.02,2038
393.5229,-0.5166,491.5,0.0115,-1,-0.02,2038
393.534,-0.4323,499.25,0.0115,-1,-0.02,2038
393.5421,-0.347,506.0,0.0115,-1,-0.02,2038
393.5531,-0.2608,510.875,0.0115,-1,-0.02,2038
393.5589,-0.2608,510.875,0.0115,-1,-0.02,2038
393.5699,-0.174,515.6875,0.0115,-1,-0.02,2038
393.5799,-0.087,515.75,0.0115,-1,-0.02,2038
393.588,0.0001,515.75,0.0115,1,4.7,4095
393.5995,0.0869,514.4375,0.0115,1,4.7,4095
393.6056,0.1732,511.125,0.0115,1,4.7,4095
393.6166,0.2587,506.125,0.0115,1,4.7,4095
393.6247,0.343,499.375,0.0115,1,4.7,4095
393.6357,0.426,491.5,0.0115,1,4.7,4095
393.6468,0.5075,482.6875,0.0115,1,4.7,4095
393.6543,0.5871,471.3125,0.0115,1,4.7,4095
393.6654,0.6648,459.0625,0.0115,1,4.7,4095
393.6725,0.6648,446.0,0.0115,1,4.7,4095
393.6815,0.7401,446.0,0.0115,1,4.7,4095
393.6899,0.8129,431.375,0.0115,1,4.7,4095
393.7011,0.8834,416.0,0.0115,1,4.7,4095
393.7072,0.951,400.25,0.0115,1,4.7,4095
393.7182,1.0159,383.25,0.0115,1,4.7,4095
393.7244,1.0159,365.5625,0.0115,1,4.7,4095
393.7354,1.1365,348.1875,0.0115,1,4.7,4095
393.7466,1.1922,329.8125,0.0115,1,4.7,4095
393.7541,1.1922,329.8125,0.0115,1,4.7,4095
393.7627,1.2448,310.875,0.0115,1,4.7,4095
393.7704,1.2941,292.0625,0.0115,1,4.7,4095
393.7814,1.3402,272.625,0.0115,1,4.7,4095
393.7902,1.383,253.375,0.0115,1,4.7,4095
393.7999,1.4225,233.75,0.0115,1,4.7,4095
393.8069,1.4225,214.5,0.0115,1,4.7,4095
393.818,1.4917,194.75,0.0115,1,4.7,4095
393.8237,1.4917,194.75,0.0115,1,4.7,4095
393.8347,1.5213,174.75,0.0115,1,4.7,4095
393.8458,1.5474,135.5,0.0115,1,4.7,4095
393.855,1.5704,135.5,0.0115,1,4.7,4095
393.8637,1.5899,115.6875,0.0115,1,4.7,4095
393.8715,1.6063,96.1875,0.0115,1,4.7,4095
393.8828,1.6192,76.25,0.0115,1,4.7,4095
393.8907,1.6287,56.375,0.0115,1,4.7,4095
393.9013,1.6348,36.25,0.0115,1,4.7,4095
